label;cim;poem
csokonai;Csikorgó versei a trójai háborúról; Klióval, szűz Pazifaé, Pendítsed citerádat, Bőlcs Priapus! ezek mellé Szállítsd szent múzsáidat: Aganippe szép hegyéről, A Helikon vize mellől Eljövén, segítsetek.  Elbeszélem, miként jára Trója a görögöktől. Hét esztendős háborúba Szenvedvén kivűl-belől, Minthogy elragadta Idát, A török basa leányát A trójai plebanus.  Marsall Priam és Simois Miként attakírozák De a Trója svadromi is Bástyát hogy óltalmazák: Míg az amazon-seregek Császárostól elérkeztek Az Ajax vize mellől.  Ekkor a trójaiakat Hogy verék le fesztunggal, S miként Creusa megszaladt Centaurus társaival De Achilles a görögöt, A rácot, örményt, törököt Kiágyúzá Trójából.  Végre miképpen Helena, A tengerek istene, Az ostromlókhoz leszálla Rác kalugyer képibe: Felvetette tíz mínával Tróját, s hogy Trója azonnal Egy fa lóvá változott. 
csokonai;Czindery sírja felett;  A kesergő özvegy  Kedves test! hát itt szemléllek A holtak között, - Belőled ama nagy lélek Már kikőltözött, - A keskeny emberformába Minthogy meg nem fért: Eredeti hazájába Innen visszatért. Tőle megfosztattunk, Csak sírni maradtunk. Óh halál! Hogy valál Ilyen kegyetlen?  Aki esztendők sokságát Élni méltó volt, Alig élte ifjúságát, Véletlen megholt. Életének tavaszára Alig juthatott, A jó lelkek fájdalmára Elragadtatott. Engemet s árváját, Barátit, hazáját, Íly korán, Szaporán Bánatra hagyá.  Lehet-é szívnek keserve Oly, mint az enyim, Midőn itt látom heverve Kedves Czinderym? Nevem nem Mária lészen, Hanem Mára már, Mert keservvel folyt egészen Nékem e pohár. Elfelejthetetlen, Szerelmes, egyetlen S hív pár volt, Kit e bolt Örökre elzárt.  Lelkem sűrű sohajtását Égig emelem De szívem vígasztalását Sehol nem lelem. Áztatom könnyhullatással Kincsem fejkövét, Kiáltom bús zokogással Czinderym nevét: De nagyobb kínomra, Ennyi sok jajomra Ah, sem ő, Sem e kő Nem felel vissza.  Így kell-é tehát nevelnem Új kínt kínomon? S gerliceként nyögdécselnem Árva voltomon? Nincs, akiben feltaláljam Veszteségemet, Nincs enyhítőm, hogy kiálljam E gyötrelmemet. Ha már elvesztettem, Kit híven szerettem: Csupa jaj, Kín meg baj Lész az életem.  Dicső lélek! te elvetted Méltó sorsodat: Ne felejtsd el, ha szeretted Hív galambodat, Ne felejtsd el, örömednek Közepette is, Hogy híve voltam szívednek, S kedveltél te is, A menny pitvarában Több hérók sorában Vígadjál, Kedves Pál! Örök hazádban.  Én pedig ez únt világban Még itt maradok, Míg e gyászos árvaságban Majd elhervadok. Addig is a sírnak halmát Meglátogatom S gyakorta szívem fájdalmát Itt lejajgatom. Mind ide temettem Valamit szerettem: Óh, remek Tetemek! Isten hozzátok!  Alig várom, hogy érhessem Kimúlásomat, Hogy ismét megölelhessem Kedves Pálomat. Amaz elfelejthetetlen Mióta felszállt, Nékem e világ kietlen Pusztasággá vált. Óh, egek hajléki! Sírhalmok árnyéki! Lelkemet, Testemet Fogadjátok bé!   A mennyeiek karja Így vígasztalja az özvegyet  <strong />  Kegyes özvegy! vegyél búcsút keservedtől, Szűnj meg, óh bús gerlicepár, nyögésedtől. Ő a mennynek pitvara körűl A dicsőség trónusában űl, Halhatatlanság kelyhének örömnedvét issza: A nyomorúlt főldiekhez hogy vágyna hát vissza?  Fényes napod lenyugvását mért siratod? Tűndöklik ő, azérthogy te nem láthatod. Már kérkedik, már ragyog vele Az alvilág hosszas éjjele. A téli nap, bár futása rövid, és súgári Hamar húnynak, szintoly dicső, mint a hosszú nyári.  Az alacsony világ meg nem érdemlette, Hogy íly dicső lélek lakjék közepette, S hogy egy bőlcset zaklasson ma is, Nagy szerencse, hogy csak látta is. Az íly hérós született csak boldogabb időkre: Felhoztuk hát, hogy jutalmát elvegye örökre.  Nyerjen újra vígasztalást árva szíved, Halhatatlan életet él a te híved. Halál s irígy porba nem temet Egy Czinderyt s annyi érdemet, Már temjénnel tiszteli őt virtusa s hazája, Fején lebeg a dicsőség örök koronája.  Vígasztalódj, szép érzékeny! már itt néked Hív szívedért, virtusidért kész a széked. Triumfálsz az élet bajain S a kellemek arany szárnyain Felemelkedsz megdicsőűlt kedvesed ölébe, Vígadni a heroínák örök innepébe. 
csokonai;Dafnis hajnalkor; Szép hajnal! emeld fel főldünk felett Az egek alatt tündöklő szent fáklyádat Bársonyban idvezli majd napkelet Az aranyozott felhők közt szűz orcádat. A madarak koncertjei tisztelnek már, Sok fatetőn éneklő fülemüle rád vár. Jer, vedd el fényeddel A még iszonyú égnek gyászruháját, Hogy messze szélessze A mord éj fekete homályát! -  Felkél a rózsákból, s illatozva Emeli zefir nektárral tőlt szárnyait, Harmatos csókokkal játszadozva Csipegeti fel még alvó kis társait. Már susog a fáknak tetején kerengvén, Majd piperés rétünknek kebelibe lengvén. Szárnyra kél a víznél A több zefirek nyájas kisded rajja, A nedves vőlgy kedves Szaggal tőlt liliomit nyalja.  Rajta, kis szellőcskék! szedegessetek Violaszagot szárnyatok bársonyára, Míg Chlóém fel nem kél, siessetek Vele pihenő mellyére s szácskájára. Míg aluszik, játszodjatok édesemmel, Majd ereit csiklandozzátok - fel Akkor súgjátok meg, Hogy hajnal előtt Dafnis már pihegett, Sóhajtván szép nevét Itt e kis patak ere megett! 
csokonai;Déli aggodalom; Felhágott már a nap a dél hév pontjára, Egyenessen omlik lefelé súgára. Küszködik a bágyadt levegőég s hevűl Felfortyant az egész természet merevűl. A lankadt arató ledűl izzadt fővel, Hogy majd dolgát kezdje megújúlt erővel. Az útazó, ki már csak alig lehellett, Óltja szomját a hűs forrás vize mellett, A barmok terepély bikkfák alá mennek, A híves árnyékban kérődzve pihennek. A madarkák csüngnek a setét lombokról Leszáradt a nóta eltikkadt torkokról. Csupán csak a munkás méhecskék zsibongnak, Széjjel az illatos rétek között dongnak. Csupán csak az apró bokrocskák tövében Zeng a zörgő prücsök a nap ellenében. A rezzent gyíkocska a gaz között csereg, Megáll, liheg, száraz torokkal sziszereg. Sok száz szöcskő ugrál pattanó lábain A hévtől elaszott fűszálak szárain. Egyebek mind híves helyeken pihennek, A dél forró heve elől félre mennek. Alusznak magok is a híves szellők is: Eltikkadtak a nap hevétől tán ők is. Csak némely enyelgő Zefirek játszanak, Melyek a levelek alól kiugranak, Cicáznak kerengő szárnnyal a bokrokon, Lassan elenyésznek a liliomokon. Jertek ki, óh nyájas fuvallatok, jertek, Kik az ambróziás rózsákban hevertek Szedjetek mennyei szagot kebletekbe, S úgy szálljatok hozzám e setét berekbe, Hol a néma fáknak sírva énekelem, Mint égeti mellyem a forró szerelem. Ah! most is az a nap forog az eszemben, Melyen legelőször lobbant fel szívemben, Melyen rám csillámlott Lilla szempillája, S tüzétől felgyúladt az Ámor fáklyája. Ah! azólta nincsen semmi nyúgodalmam: Még sincs e kínomért legkisebb jutalmam. Könyörgök, esdeklek néki mindúntalan: Minden könyörgésem rá nézve hasztalan. Égek, s égésimet orcámon mutatom: De az orvoslásra őtet nem hajthatom. Sírok: de sírásom nincs, kit érdekeljen Panaszlok, de arra nincs, aki feleljen. Ah, kínos állapot! bárcsak valahára Ennyi fájdalmimnak lehetne határa! Átkozott perc volt az, amelyben mellettem Elmenvén, szép gyilkos! reád tekintettem, S Ámor mosolyogván szelíd nézésedből, E kegyetlen lángot szívtam ki szemedből. Vajha az ég vagy oly angyali szemeket, Vagy oly tigris-szívhez illő érzéseket Beléd, kedves kínzóm! ne teremtett volna: Most szívem íly szörnyű tűzben nem lángolna. Egyenes természet! hát rend szerént mégyen, Hogy aki mást éget, maga jeges légyen? Vagy Lilla is így ég? vagy szívem is fázik, Vagy, vagy a te hitvány törvényed hibázik: Vagy tán... Mit gondolok! Balgatag szózatok Hisz égek, lám, mégis vízcseppet hullatok. Olyan tűz ez, melyet gerjeszthet a jég is, És lángokkal égvén, vizet áraszt mégis. Jupiter is mikor esőzik legjobban, Lángozó villámja mindég akkor lobban: Hát ugyanezt Ámor nem vihetné végbe, Holott ő a legfőbb istenség az égbe? És így hideg lehet Lilla, bár én égek..., Félre az eszemből, systemás kétségek! Ámor tanácsából még őt megkérlelem Ki tudja, tán gyengébb szívvel bánik velem? Sírok, panaszkodom, új szókat keresek, Előtte könyörgést tészek, térdre esek, Lefestem kínomat sápadtan, mint félholt, Kincsemnek mondom és... Ah, de már ez mind volt! Mégis egy jó nézést tőle nem nyerhettem, Eltűnt, én egy néma kőnek reménykedtem. Vad szűz! gonosz Ámor! s te vagy ég istene? Nem, nem: az Erynnis szűlt téged, óh fene! Tán e nimfádat is a Styxnél nemzetted S belé az Alektó vad szívét űltetted. Vesszetek! Vesszetek!... Mit mondok! Óh, talám Mindkettőt méltatlan szitokkal káromlám? Ki tudja, ah, talám bennem van a hiba? Járatlan vagyok még Ámor titkaiba. Itt űlök, a nap is elhágy már engemet, S a lelketlen fáknak mondom keservemet Pedig tán a kegyes szerelem nevembe Most sugall legtöbbet ártatlan szépembe. Keljetek fel, nyájas zefirek! keljetek, Mondjátok meg néki, hogy hozzá sietek. 
csokonai;Dórishoz; Pillants reám, leánka! Pillants reám, de titkon Hogy vén anyád, ki pénzét Olvassa, meg ne sejtse.  Pillant reám s azonnal Szép Dóris, én elértem, Hogy érzed, amit érzek. 
csokonai;Dorottya kínjai; Hej, ha tudná kedves lélek, Hogy érte mint pihegcsélek, Ha rám szemesben ügyelne, Bennem sok titkot fellelne.  Megesmerné lelkem kínját, Lelkem kínjának a csínját, Tapasztalná, mint forr vérem, Mint küszködik a szemérem.  Azok a kézszorítások, Sohajtások, pillantások Nem módiból, galantságból Estek, hanem forróságból.  Mely édesen beszélgettem, Ha olykor szemben lehettem. Ezt is Ámor cselekedte, De az úr el nem értette.  Ha elértette: mért ment el Olyan hideg komplimenttel? Rám mért jobban nem vigyázott, Mikor szemem úgy szikrázott?  De csak elnéztem zokogva, Tegnap is a tánctól fogva Mely hidegen traktál vélem, Bár én a szót nem kímélem.  Az úr keze, mikor táncolt, Az enyímhez képest jég volt S bármely heven szorongattam, Szíves kölcsönt nem kaphattam.  S bátor mást akármit tészek, Érte jutalmat nem vészek Sőt sokszor el sem fogadja, S ha mit kezd is, abbahagyja.  Az úrnak sokkal kedvesebb, Aki kőszívű s kényesebb Ej! a vadegrest szereti S az asszúszőllőt megveti.  Szavát sem úgy szokta tenni, Mintha el akarna venni Hozzám eddig csak úgy szíta, Mint gavallér s fávoríta. -  Sokszor várom, de csalódom, Sokszor látom, de nincs módom. Szól, szól, de egy hév dámának Kényei többre vágynának.  Azt veszem már észre éppen, Hogy nem tűrhet semmiképpen: Mert minden fordúlásinál Vélem ellenkezőt csinál.  Elfordúl, ha mégyek felé: Feláll, mihelyt űlök mellé: Ha mit célzok, mindjárt felsüt. Majd hogy a guta meg nem üt!  Ha valamely társaságba Kezdek véle nyájasságba: Mindjárt szérióz s valódi. Az sem szívesség, sem módi! -  Ezer kínom ha meglátná S újját sebembe bocsátná: Tudom, hozzám lágyabb lenne, Szükségemről mindjárt tenne.  Jaj, be nagy kín a hevesség, Még nagyobb a szemérmesség! Ez hallgatna, ama' szólna Csak mindkettő baj ne vólna.  Kőszív volt abb' a férfiba, Ki béhozta a módiba, Hogy ő bátran szóljon s járjon, A dáma csak kéztől várjon.  Ha kivalljuk, hogy szeretünk, Az ifjaktól megvettetünk Ha szólni meg nem kívánunk, Az ördög sem jár utánunk.  Égni kínos: szólni szégyen, Már hát az ember mit tégyen? Óh, férfiak vas törvényje, Mely alatt nyög sok szív kényje!  De én bizony nem bánom már, Szóljon akárki a tatár: Mégis az úrnak megvallom, Mert a sok tűrést sokallom.  Szóljak-é, vagy hallgassak-é? Ez mindkettő az olyaké, Kik örömest hallgatnának, Hogyha hallgatni tudnának.  Már szívemnek nincsen nyugta, Hallgatás zárját felrugta. Ki is volna, ki ne szólna, Ha íly kínok között vólna?  Megvallom, hogy úgy kedvelem, Hogy még helyemet sem lelem Éltem sincs, csak nyújtózhatnám, Az úr karjára vágyhatnám.  Ha pedig az urat látom Ásítozok, számat tátom, Csiklándik bennem minden rész, Hogy majd az eszem is elvész.  Álmaim is mind nehezek: Mind csak kísértést érezek. Az éjjel is a setétbe Megnyomtak az úr képébe.  Édes ugyan a szerelem: De keserűn bánik velem, Ha mézét olykor mutatja, Üvegen által nyalatja.  Kedvel szívem egy szép legényt, De nem vár abból vőlegényt. Én szeretem, de hiába, Nem fogad gráciájába.  Én pedig ha neki volnék, Inkább oly szívhez hajolnék, Melyen a lágyság már nyílván Megtetszik, mint az ért szilván.  De ő bár márvány légyen is, Bár másokért megvessen is, Nem csügged nálam a remény, Mert csakugyan jobb a kemény.  Bámulásra méltó vennem, Hogy lehet oly erő bennem, Hogy gyarló lyánka létemre Halál nem jön életemre?  Azt sincs honnan magyaráznom Hogy bent égek, kint meg fázom, S két kerek dombocska alatt Oly nagy Etna hogy lángolhat?  Mert ha szívemet cserébe Tehetném az úr mellyébe, Hogy egy nap ott szikrádzana: Az úr a kútba ugrana.  De bár kútba ugranék is, Bár benne nyakig állnék is Mégsem alunna el langom, Melytől gyúlad tűzbarlangom.  Hanem, ha tán, mint szokásban Van minden nagyobb városban Vízi puskával óltanák Tűzem, lecsillapítanák. 
csokonai;Dugonicsra; Állítnék Dugonicsnak is itt örök oszlopot újra, Jaj de minek rakjak, lám negyedéve rakék. "Hát amit te emelsz, örök oszlop az? - oh, sokat ígérsz!" Már az örök, Dugonics helybehagyása után. 
csokonai;Édes keserűség; Óh, Cipria terhes igája! Hogy kell magam adnom, alája! Nyakamat vas lánca keríti, Szívem siralomba meríti.  Nem nyughatom és csak epesztem, Magamat sírásnak eresztem, Éjjel szememet le se zárván, Siratom balsorsomat árván,  Mint a szomorú egek éjjel Sírnak mezeinkre le széjjel, Hogy enyészvén a nap, az égnek Tetején súgári nem égnek.  Sírok, zokogok keseregvén, Könnyem kebelembe peregvén, Mint gerlice párja tavasszal, Nyögök, ah! sok ezernyi panasszal.  Egek! óh, egyedűl tireátok Kérést panaszolva bocsátok: Jaj! enyhítsétek emésztő Tüzemet, mert már megemészt ő.  Szánjátok, egek, nyavalyámat, Könnyebbítsétek igámat, Enyhítsetek állapotomban Én tömjént gyújtok azomban.  Te pedig, kegyes angyali lélek! Ki miatt bús életet élek, Nézz e szívbéli sebemre, Tőlts balzsamot árva fejemre.  Nézz erre galambi szemekkel: Jobban gyógyítol ezekkel, Jobban egy gerlicecsókkal, Mint minden sebrevalókkal.  Ah, mézzel elegy keserűség! Kínnal teljes gyönyörűség! Óh, Cipria édes igája, Hogy kell nyakam adnom alája! 
csokonai;Édes rabság; Ti, Páphuson nyitott, kacér Tekintetű leányok! Ti minket édes ízletű Nyilakkal öldököltök. - Mikor levert erőnk felett Feláll királyi széketek: Reánk bodor kacajjal Nehéz bilincset üttök.  Ti mézzel édesítitek, Ha maszlagot kevertek Ha megkötöztök is, selyem Kötésetek s virágszál. - Kegyes Dione szűzei! Ez a ti martalékotok Gyönyörködik s örömmel Pihen bilincsetekben! 
csokonai;Egy angyalhoz; Laura! kűlső kellemiddel Benned a virtus mi nagy! Angyal vagy te, Laura, hidd el, Hidd el, főldi angyal vagy.  Az angyal szép és ártatlan, Nem esmér semmi hibát: Szíved és orcád mocskatlan Néked is: angyal vagy hát.  Az angyalok pillantása Tüzes villámlást bocsát: Ilyen szemed villámása Néked is: angyal vagy hát.  Mennyei hanggal pengetik Az angyalok a hárfát: Ily mennyei hang veretik Tőled is: angyal vagy hát.  Az angyalnak szívenyhítő Nektár tőlti poharát Ilyen a te édesítő Csókod is: angyal vagy hát.  Az angyalnak fényes szája Élesztő szókat bocsát, A te szép szácskád rózsája Így meghat: angyal vagy hát.  Dicső szépséggel emeli Az angyal minden tagját: A te termeted is deli, Szép Laurám: angyal vagy hát.  Ah, de az angyal eltűnik, Nem mutatja orcáját: Látásod is hamar szűnik Ebben is angyal vagy hát.  Úgyde az angyal egy nyomig Kíséri ember nyomát: Te is kísérjél holtomig, Laurám, s légy angyalom hát.  Bátor egy angyalt se leljen Lelkem a mennyben soha, Egy angyal se énekeljen Nékem ottan: semmi a'.  Csak te légy ott, én azoknak Szűkit meg nem fájlalom: Óh te a szép angyaloknak Húga, főldi angyalom. 
