label;cim;poem
dsida;Így volna szép; Gyakorta érzek Olyan különös Kimondhatatlan Valamit - Mikor a kezem A rózsafáról Egy szirmot halkan Leszakít, Mikor átrezeg Egy síró dallam Finom húrjain A zongorának Mikor szívemben Harcokat vívnak Hatalmas fénnyel Hatalmas árnyak: Mikor a szó Mire se jó, Mikor szemem egy Ártatlan fényű Szempárba mélyed Mikor álmodom S messzire elhagy A fájó élet Mikor ujjongva Nevet a kék ég, S a szellő mégis Ezer zizegő Halott levélkét Takarít - Gyakorta érzek Olyan különös Kimondhatatlan Valamit.  S akkor előttem Áll a nagy titok, Amelynek soha Nyomára jönni Nem birok:  Miért nem szabad Azt a sejtelmes Suttogó halált, Letépett szirmot Szavakba szednem? Miért nem lehet Azt az örökös Borongó, ködös Szomorú álmot Papírra vetnem? Miért nem tudom Azt a pillantást Azt a sóhajtó, Méla akkordot, Mit a futó perc Szárnyára kapván Régen elhordott, - Megrögzíteni, S aztán őrizni Örökre, csendben? Az a sok síró Ábrándos érzés Miért nem ülhet Miért nem gyülhet Lelkem mélyére S nem tömörülhet Dalokká bennem?  Vagy ha már róluk Dalt nem is zengek, Miért nem tudom Tudtokra adni Csupán azoknak, Kiket szeretek, S akik szeretnek? Nem mondom: szóval, Csak egy mélységes Szempillantással, Egy fénylő könnyel, Egy sóhajtással, - S csupán ők tudnák, Hogy mit jelent Ez a rejtélyes Titkos beszéd...  Így volna édes, Így volna szent, Így volna szép! 1924. február hó 13-án 
dsida;A malom; Forog a malom, Robog a malom, Kereke jár Napos időből Napokat őről Mulik a nyár.  Hónapok múlnak, Levelek hullnak, Jön a halál - Pihen a malom, (Szivem a malom -) Kereke áll. 1924. július hó 8-án 
dsida;Ilyen magasban; Én már a századik emeletről hajolok a világ fölé. A csillagokban már semmi különöset nem találok, szentimentálisan elmerengeni nem tudok rajtuk. Idefent olyan természetesek, olyanok, amilyenek. A lentről láthatatlan óriások meredt mosollyal néznek ablakomra, s a mázsás titkok, amiket egymásnak hajigálnak, előttem suhognak el, mint a bogarak. Ilyen magasban többnyire napsütött tisztásokra gondol az ember, mélyen folydogáló kicsi patakokra. Lányokra, akiket megcsókolt. Kunyhókra, ahová visszavágyik. 1927 
dsida;Imádság; Uram! borzasztó! megöl ez a köd, Ez a homályos, titkos sejtelem! Mint mázsasúly, mint vérszopó vampírhad, Úgy nyom lefelé, úgy ül lelkemen, - Sehol menekvés! Sehol pihenő! Homály előttem és hátam megett!... Oh, ez a tespedt, gyilkos félhomály Múljék el tőlem, Uram, ha lehet!  Szökkenjen lángba éther, levegő! Tüzes lángkévét löveljen a föld! Szemet-vakító tűztenger legyen, Mi földet, eget és mindent betölt! - S aki versenyt zúg, sír a felsikoltó, Jajongó lánggal, énmagam legyek!... - Csak ez a sápadt, kínzó félhomály, Múljék el tőlem, Uram, ha lehet!  Vagy nem bánom, ha sötétség borúl rám, A nem-tudásnak örök éjjele, Melyben kialszik érzés, gondolat, S az öntudatnak halvány mécsbele A mindenségből egy nagy semmiség lesz: Nem lesz kérdés és nem lesz felelet... Semmit se bánok, csak e félhomály Múljék el tőlem, Uram, ha lehet! 1924. április 7. 
dsida;Íme az ember; Lobogó lángszirmaink vannak Két tűzrózsa vagyunk Illatunk: a fűszerszámos kenetek és drága füstök illata  Ha kilépünk az esti útra megzendülnek a harangok Fagyoskodó kezek porolják végig vörösen sugárzó kelyheinket  Hivalkodás nélkül élünk s alázatosan csodáljuk magunkat: Íme a jóság Íme az ember 1927 
dsida;Interieur; Téli parkra, folyóra néz a szobám. A cserépkályhában nagyokat pukkan a tűz. A polcon könyvek s a szomszéd szobából anyám illatszere szivárog át.  Piros posztó fedi asztalomat, melyen írok, üzenek testvéreimnek. A fiókban sok-sok baráti válasz. Állókeretben annak a képe, akit szeretek.  Jobbra a régi tükörben magamat látom merészen és fiatalon. Szemben az ablakon át a világot, mely szép és kedves és nekem való. 
dsida;Ismeretlen ember; Íme, szembe jössz velem, én barátom és testvéri, mély köszönéssel illetsz. Nem tudom: ki vagy. Neved ismeretlen. Régi napok közt  átcikázva, felkutatom sok éber emlék zegzugát, de szemed sehonnan sem tekint felém. Aranyas derűvel mégis elém állsz  most a dércsipkés, csoda jégkösöntyűs fák alatt és mély köszönéssel illetsz. Törzsed szálas és ruganyos, ruhádon átcsap az izmok  játszva rezgő, domboru duzzadása, mellkasod nyugodtütemű, hatalmas hullámzása friss levegőt zihál be tiszta tüdődre,  szíved lüktet, zengve dobol s piros vért kerget át ezer szövevények útján víg ütemre. Bronz-sima, büszkeboltu homlokodon szent  értelemnek fénye lobog. Miközben rámtekint szemed, ragyogó bizonyság gyúl ki benne isteni lényegedről. Oly gyönyörű vagy,  aminő nincs több a világon: Isten és Anyag tökéletes égi násza! ritka Gép! vidámerejű, szabad, jó csillagos Ember!  S bár nem is tudom nevedet, ma mégis, mégis ujjongván köszönök, barátom s elkiáltom: menyire megkívántam, bárha vezér, vagy  hős király volnék, seregek királya, hogy pergő dobok zaja üdvözölne általam, s dicső lobogó hajolna porba előtted... 1931 
dsida;Itt a helyem; Itt a helyem, itt kell állanom egyenesen az élen. Mint a betüknek is megvan a helyük a könyvben s állniok kell.  Valami szörnyű nagy arc mered fölénk az ismeretlenből bárányfellegek bodroznak az égen s zajtalanul surran a hold.  Jól esik mosolyogni csöndesen. Ha most lezuhannék a hegyről, kiesne egy parányi, fekete betű az Isten regényéből. 
dsida;Itt feledtek; Jaj, milyen szánandó lehetek így, sírásra görbült szájjal, magamra húzva az est köpenyegét, lelógó karokkal a rózsafa mellett. Dehát egyedül vagyok, felhő-kígyók kúsztak a csillagokra, senki se láthat.  A csend-falon kísértet-újjak motoszkálnak, nehéz illatok kapaszkodnak vállaimra. Először csöndesen nyöszörgök, aztán hangosabban sírok, aztán az egyedüllét iszonyú félelmében felszökök és rekedten kiabálok:  - Emberek, halló, emberek! Idegyertek, itt állok a kertben, ember vagyok, kétkezű, kétlábú, mint ti, pirosszívű, vonagló életű, azonfelül költő, aki szépeket akar írni s felétek tárja karjait. Gyertek ide, vegyetek körül, lármázzatok, kérjetek verseket, tegyétek a lapokba, adjatok sok pénzt, jó meleg ételt, kínáljatok borral és szerelemmel, csókoljatok meg, szeressetek!! Hiszen tudom, hogy nem egyedül vagyok a földön, él még valaki. Jó emberek, ne hagyjatok elesni gyöngén, reszkető ínnal, átokkal piros, fiatal ajkamon - Emberek! Emberek!  Kiáltásomra fülledt sötét a válasz, senki sem felel. Messziről ropogós muzsika olvadt foszlányai folynak csiklandozva fülembe s kétségbeesésemet végighengereli a táncdobogás hömpölygő, zavaros gurulása. Lakodalom van valahol az ezredik házban, a nagy ucca végén. Oda mentek, mindenki oda ment, az egész világ. Engem itt feledtek. 
dsida;Itt van a szép karácsony; (Zólyomi László)  Itt van a szép, víg karácsony, Élünk dión, friss kalácson: mennyi fínom csemege! Kicsi szíved remeg-e?  Karácsonyfa minden ága csillog-villog: csupa drága, szép mennyei üzenet: Kis Jézuska született.  Jó gyermekek mind örülnek, kályha mellett körben ülnek, aranymese, áhitat minden szívet átitat.  Pásztorjátszók be-bejönnek és kántálva ráköszönnek a családra. Fura nép, de énekük csudaszép.  Tiszta öröm tüze átég a szemeken, a harangjáték szól, éjféli üzenet: Kis Jézuska született! 1929 
dsida;Jámbor beszéd magamról; Vándor voltam, koldus, vándor, mint a gólya. Kurjongattam olykor, Isten csavargója.  Úti feszületnél mindíg csöndes lettem, bozontos kutyámmal álldogáltunk ketten.  Tiszta fa-sarúval jártam síkot, dombot s be-betartogattam, amit Krisztus mondott.  Meg nem botránkoztam, szemlélődtem békén kocsis durvaságán, papok kövérségén.  Nyüvet nem tiportam, nem kínoztam pókot, tréfát, bort szerettem, szerettem a csókot.  Kértem Szűzmáriát: Héttőrsebü Bánat, kíméld meg a kíntól lelkem kis anyámat!  Harangzsonduláskor imámat eresztém: hadd haljak meg úgy, mint kedves, víg keresztény.  Rezeda volt szivem, citera, virág-dal. Bálokon táncoltam huncut leánykákkal.  Éjjel a szobámban angyalok motoztak és takaróm alatt meg-megcsiklandoztak. 
dsida;Jegenyék; Figyelted-e szélben a fákat? A két jegenyét nézd csak a kert közepén, ama két nyúlánk jegenyét.  Zümmög a távol torka, süvölt az ősz szele, borzong a föld s a két sudár fa bólogat és leng.  Jobbra az egyik, jobbra a másik, balra az egyik, balra a másik egyforma ütemre ringanak ők.  A légben, a szélben, fent, odafent egyszerre tagadnak s intnek igent és - jaj, sose tudnak összeborulni... 
dsida;A mérföldkövek titka; Fekete-fakó mese. Két ember indult egymás felé messziről. Régen.  Vaksötét az éjszaka, füleikben ólom siketül azóta mennek.  Gyöngyös-hideg alagút. Nedves kőfal tenyérre tapad. Keresik egymást.  Inuk roggyant s fájva fáj, rekedt hangjuk, ha kiáltanak, elgurul tompán.  Némák a mérföldkövek. Titkon, amit mindük észrevett, kajánul rejtik:  Csalódnak a vándorok. Keresztezték egymást balgatag útjaik régen. 
dsida;Jertek a hegyre;  I.  Drótsövények és botorka hangulatok. Könnycseppek és rajzok. Esik az eső, éjszaka van. Aprózott lépteim kopogása bágyadtan veri ki emberségem ritmusát. Mindenki sír és egy helyben áll. Csak én megyek valahová eldalolni egy dalt. Kigyújtani egy nagy piros szívet.  II.  Már égnek a tüzek. Pattog a rőzse és kékes lánggal ég levágott jobbkezem. Most a szívem következik. Azért: nyájak őrizői, jertek a hegyre! Ki-ki elhagyja atyját és elhagyja anyját és követ engem. 1928 
dsida;Jó álom; Olyan jó hozzád dörgölődni a szomorúságommal, beleszédülni lelked melegébe s édesen szundikálni.  Azt álmodni tejfehéren, hogy sose születtem meg, hogy vissza tudod adni a csókjaimat.  Pattog a tűz és elsűlyed a ház. Csörgős szánkón összesímulva, prémes bundákban futunk a nagy fehér havon. 
dsida;Jók vagytok ti; Ó, be tudnék szavak nélkül beszélni rólatok! Ha én mutathatnám meg az Istenségnek rettentő sikoltással minden nyomoruságotokat! Vagy legalább hozzátok szólhatnék egyszerü vigasztalással, cifrázatlan feltörésével a lélek erejének! Mert én tudom, hogy jók vagytok ti, házasságtörők, csaló bankárok, többszörös gyilkosok, hazug szónokok és gyülölködő katonák, jók vagytok ti, szeretitek az édesanyátokat, és sírni tudtok az eltaposott virágért. Tudnátok élni szépen, derüs alázattal összefogózva az embernek teremtett gyönyörü földön, mert jók vagytok ti, ahogyan a szeretet könnyével együtt kicsordultok az én szivemből. 1929 
dsida;Jövendő havak himnusza; Üdvözlégy, tiszta hó, végtelen fehérséggel felszikrázva, sötét, fagyos és hosszú éjszakákon derengő fénnyel bíztató - Üdvözlégy, áldott tiszta hó!  Üdvözlégy, némaság, melyben angyalos pihék szállingóznak és feszül, lüktet százezer ujjongás mint égfelé-tárt havas ág - Üdvözlégy, puha némaság!  Üdvözlégy, sejtelem, korcsolyázatlan jövendőnk vidéke, messze-érző álmunk szánkázik néha csendesen - Üdvözlégy, szűzi sejtelem!  Üdvözlégy, Eljövő, ki sáros, szürke, sívár világunknak mondod, takarva bolyhos hermelinnel: - Aludj, torony! Aludj, tető! Üdvözlégy, titkos Eljövő! Szatmár, 1925. IX. 28. 
dsida;Július; Itt künn járok a földeken, kedves. A kalászok megbókolnak előttem: olyan hatalmas vagyok, olyan bronzarany félisten, mikor rádgondolok. Egyébként pedig költő, sétáló ember, akire fény hull és sárgaméz-mosolygás. Tehénkék. Pásztorok. Nyári máglya. Búzamező. Csöndesen feléd sóhajtom a búzavirágok kék szerelmét. Harsányan feléd kiáltom a lobogó pipacsok vörös nászindulóját! 1930 
dsida;Június; Kis szekrényemen sorakoznak, és seregszemlét tartok én: Lázmérő, jódos géztekercsek, kininporok és digalén.  Nyitott ablakon június száll, madár csiripel, csacsog egyre, s a betáncoló napsugár aranyport szór az üvegekre.  A régi tüzes kacagások - a nyarak hite, jaj, mivé lett? De most künn azért harsány e dal, és kicsordul a győztes élet.  Júniusok szent hevülése a kórházig is fel-felárad, de mit akar itt, menjen innen, mikor itt minden olyan fáradt. 1926 
dsida;Kacagnak a hitetlenek; Halad az ember-karaván. Förgeteges, sohase képzelt útakon, éjszakák rejtelmes viharain, félelmeken és csodákon át.  Már-már azt hiszik, hogy álom, megcsodálják, hogy vannak s hallgatják a vaksötét éjszaka fojtott, titkos nyögéseit.  A rémület mereszti fel szemét, ha villámok vonala villan: Soha ilyen iszonyatosnak nem tetszett még a táj.  Mérhetetlen szakadék elől anyáik könnyével az alján hátuk mögött a megrepedt bazalthegy ugrani készül.  A halálos, dermedt rémületbe csak a hitetlen vakok röheje csattan: Semmit se látunk, semmit se látunk, megőrültetek! 
dsida;Kalendárium szonettekben;  Elővers  Tizenkét könyvek másolója  Barát vagyok, fiatal, vézna, ványadt: Halk kondításként rozsdás, ócska gongon, ez előversben mondom el a gondom és segítségűl hívom Szűzanyámat...  Tizenkét könyvet másolok. Zsibongon állnak elém a képek és ahányat pillantok, annyi égi, szép leányhad forog elém egy nagy, piros korongon.  Aztán halálfő villan ecsetemre s november színe, mely a bús halálé, aztán a hó hull, szűz pehely pehelyre...  Mutasd meg, Uram: szárnyam messze száll-é? Ó, tizenkét könyv s lágyan rálehelve tizenkét arany, kék iniciálé!  JANUÁR  A tél dícsérete  Havasi ember - kis mokány lován - A hófuvástól húnyorog vakon. Kocog az éjbenhajló útakon s pipára gyújt vén taplón és kován.  Sötét erdő borzong hallgatagon, fehér mező s holdas ingovány: Távol hegyekből néha egy sovány ordas cselleng a friss csapásokon.  A szalmás viskok görbe ablakából kis mécsek fénye hull az útra körben, a kastély-ablak köztük szinte lángol...  A vén pap ácsolt asztalára törten olvas és fölrezzen a Bibliából, ha orvvadászok puskahangja dörren.  FEBRUÁR  A farsang dícsérete  Egy sarkon, hol a lámpa fénye halvány, egymásra torlik két fura menet, megállnak és hosszú farkasszemet néznek, zászlójukat kissé lehajtván.  Az egyik bűnt sirat és bűnt temet, gyertyásan, zsolozsmával mind az ajkán, a másik csapat maskarába varrt fán ördögfejet visz, táncol és nevet.  Vezérük, kit már lángos kárhozat nyal, bűnbánon látja angyalok karát s szemét lehúnyja méla áhitattal  míg a zarándokfő, egy véri barát, szíve mélyén, mely zárva hét lakattal, idézi antik istenek nyarát.  MÁRCIUS  Egy halott királylány dícsérete  Ereszszélen már jégcsapok csepegnek, a hólé zöngve, csobbanón csurog, A föld hátárol pattan a burok, sok odon ablak tárul a szeleknek.  A nap egy rozzant ablakon benéz. Sugarat önt be, langyosan zuhogva, dohos, homályos és hideg zugokba. Meleg nyalábja sárga, mint a méz.  Bent holt királylány fekszik. Arca: bájos, halk emlék, régi, sápadt, méla vád... Bomló szívének illata halálos.  Míg ajkaszélén fénysáv surran át, a friss tavaszi szél körötte szálldos s lengeti hosszú, szőke, dús haját.  ÁPRILIS  A húsvét dícsérete  Ezerkilencszázharminc éve: szent zsidók földjére nagy próféta támadt. Emlékének, mely bágyadt, égi bánat, szenteljük ezt a sárga pergament.  Rágondolok, míg járom Golgotámat. Mivelhogy nincs igazság idelent, Pilátus alatt a keresztre ment, de harmadnapra új életre támadt.  Alleluja! - nagy bástyákat ledöntőn rivalg s csodára váró tűzben ég falu és város, ház, tébolyda, börtön,  minden üszkös, az arcok feketék!... Feltámad-é a bús erdélyi földön, ki meghala és eltemetteték?  MÁJUS  A tiszta örvendezés dícsérete  Bús alkimista, mit nekem a kincsek! Kihúnyt a tűz már és kihűlt a lombik, Vídám, vídám szeretnék lenni holtig, hogy fénnyel minden élőt szembe hintsek.  Itt künn zenél a friss májusi lomb, víg nyikordulással nyílnak a kilincsek s a fülledt kamrákból kibújva, nincs seb: akár a fák, a lélek is kibomlik.  Eszembe jut sok kapzsi vágy, mi kár volt, és jönnek nők is, karcsúk, vagy molettek, és egy-egy emlék is, mely szép, habár holt.  Szívemet, melyből ádáz harcok ettek, most elringatják hűs, körülhatárolt, együgyű tocsák: langyos kis szonettek.  JÚNIUS  Az érés dícsérete  Helyét gyümölcsnek adja a szirom. A déli égen elterül a hőség. A termő kor jön: érés, felelősség és nem lehetek virág egy siron.  Csók-szirmom nem lesz, hogy csokorba kössék a lányuk. Vinnem kell, amíg birom a terheket és ha nevem leirom: komoly szó kell elé, nem cifra bőség.  Csak néha jön, hogy szívem elbecéz egy-egy derengő, árva, gyermeteg emléket (mely úgy csillog, mint a réz  egy ó-kapun). Gyors nyári fergeteg jön messziről. Szemem távolba néz s tavaszt sirat s egy régi gyermeket.  JÚLIUS  A magányosság dícsérete  A júliusi csillagok alatt vággyal koszáltam, mint kobor diák. De voltak nálam bátrabb daliák s az idő lassan, tétlen elhaladt.  Az ablakokban csönd volt és virág, s a fülledt este szívemre szaladt s júliusi csillagok alatt, míg bent mullattak boldog daliák.  Fiat fogantak pozsgás asszonyok zöld és dúsnedvű, mérges nagy növény volt az élet: beteljesült, konok.  Éreztem már, hogy - messziről jövén - elesem, ha tovább barangolok s ledőltem egy zord, vén klastrom tövén.  AUGUSZTUS  Az élet dícsérete  Lám, most e délben, mint a renyhe, holt só terül szét ringó tengerek vizében, úgy oszlom én is szét e versben éppen és gonddal mondom: tán ez az utolsó.  Nagy ideje, hogy csupa könnyű, olcsó ígéim vannak, árnak ellenében nem úszom már és néha-néha szépen mondom magamban: várhatsz még koporsó!  Csak hallgatom a lomb meleg neszét s az árnyas fákat bölcsen megmosolygom: a tölgyet, hársat, bükköt, gesztenyét -  a forró nap vídáman vagy borongón nagy, tiszta békét csurgat szerteszét... Mégis csak jó e vénhedt, lomha bolygón!  SZEPTEMBER  Egy angyal dícsérete  E ködvilágban képe csöndben, árván csüng kis szobámban, a szívembe fészkelt sápadt falon és néha néma vészjelt küldöz szemével, két kezét kitárván.  Csak gyönge nő. Ruhája oly szegény. Szelt kenyere száraz. Életem határán halkan legel: kis gyapjas, tiszta bárány. Az ágya deszka: durva és fűrészelt.  Ám egy napon kitárul majd a porta, elhagyja őt a földi, kerge kín, áldja a percet, mely idesodorta.  S való világunk pompás berkein áldja a percet, mely idesodorta. Mellén: selyemhab. Vállán: hermelin.  OKTÓBER  Az erdélyi szüret dicsérete  A sors galád napok közé sodort. Nincs semmi, semmi víg szüreti hang itt, a szőlősgazda szomszédjára sandít s a pinceszájra követ kőre hord.  Zárt ajtók mögött sír a lezuhant hit. Unott, bús arccal szürcsölik a bort, mely dohos pincék mélyében kiforrt és gyűlöletet száz repedt harang szít.  Mikor majd égi ígék zengenek s közös szüret nagy, boldog mámorával együtt mulatnak három nemzetek  s egymást hintik a könnyek harmatával - Úristen, akkor én már hol leszek s kiből fakad majd harsogó, vidám dal?  NOVEMBER  A holtak dícsérete  Meghaltunk, testvér, valamennyien. Csak ők élnek még, ők, a régi holtak. A néma ablakok sora kiholt, vak: Láttál temetőt? Ugy-e mind ilyen?  A holtak este csillagot csiholtak fölénk, a kegyelet rajtunk pihen: egy csillag ég minden fájó sziven s világít minden zártredőnyű boltnak.  A koszorúk felülről egyre hullnak, az őszi szélben száz virág forog s kéményeken, tetőkön tornyosulnak.  Éjjel peregnek csöndes záporok: bús, bölcs sírással érettünk búsulnak a Bólyaiak s Bethlen Gáborok.  DECEMBER  A Gyermek dícsérete  Ti már nem hozhattok jóhírt nekem. Ami jó van, magamtól megtaláltam az erdőkben, hol sok-sok este háltam - s keresztelő Jánosként hírdetem.  Most járok hóban és halálra váltan, ám ez számomra boldog kínt terem a hófuvásban gyakran hirtelen csak térdre hullok: Gyermeket találtam!  Goromba ágak az arcomba vernek, de én megyek tovább, egy kis haranggal viszem a drága hírt az embereknek:  Bennem van, íme, csengő és harangdal és bennem van a legnagyobb, a Gyermek - a fényes jászol s valamennyi angyal.  Finis  A barát nyugalomra tér  A képeket megírtam. Tagjaimban az álomvágy zsibbadtan elterül. A munkát elvégeztem emberül, átadtam, íme, mindent már, amim van.  Az ablakon túl rőt hajnal derül, a cellamécs kilobban méla kínban. És én pihennék immár holtomiglan, tisztes csuhámhoz ifjabb test kerül.  Magában rejti alkotás a bért. Átszínezése széppé ennyi jónak akár egy püspökséggel is felért.  Ha majd kiköt velem a karcsú csónak, imádkozzatok bűnös lelkemért! Békesség vélem, üdv az olvasónak! 1930 
