label;cim;poem
babits;Egy verseskönyv epilogusa; 1. Pfuj, megutáltam magamat magamat és a verseket: tengeri betegséget kaptam a sok ringó ütemektől. Még egy csokor verset küldök nektek szép verseket, szép mértékben, rímben klasszikus verseket klasszikus álmokat. És lesz akinek nem fog tetszeni mert még nem ért, mert későbben jár mint én jártam. És lesz akinek tetszeni fog, tetszeni fog, mert későbben jár mint én járok, mert én messze járok tul minden mértéken, mértéktelen. Lelkiismeretvizsgálást tartok, elégetem magamat, mint a főnix, uj leszek, szabadabb, szabadon dalolom a nagy pfuj-nótát. 2. Pfuj, megutáltam magamat, magamat és a verseket, tengeri betegséget kaptam a sok ringó ütemektől. Pfuj, utálok mindent ami klasszikus, ami klasszikus és ami szép ki kell köpnöm a sok szépség után mert minden szépség hazugság. Pfuj, sok hazugság szárad a lelkemen sok hazugság és sok szépség, szépségek teremtése, bűnnél rosszabb erények. Pfuj, minden erény hazugság hazugság és bor és buta ópium és klasszicizmus. Ezentúl igy fogok énekelni, mérték nélkül, mérték és rím nélkül és énekelni fogok az utcai lóról. És mindenről ami csunya vén banyákról és sárról olvadt hóléről és részeg nótáriusokról. Utálok minden szépet, a szép nőket is már csak a csunyákat szeretem a csunyákat, akik tudják, hogy csunyák és a szemük őszinte, szomoru és mély. 3. Ezentul így fogok csak énekelni mérték nélkül és rím nélkül és a legprózaibb kifejezésekkel minél prózaibban: ez a költői célom. Füzér a szép vers, nem gyöngyből (tengerből) csak szóból, szóból, cifra szóból és minden szó üveg, cifra szó cifra üveg cifra üveg nem lehet átlátszó. Más ha szidja a szépséget nemtelen barbárság, nem tudja mit beszél de én ha szidom a szépséget, a formát, az a legszentebb káromkodás. (Mert szent a káromkodás szent szenzáció és nagy érzés szent minden érzett, váratlan szentségtörés szentebb az únott szentségeknél). Minden léleknek megvan az istene (bár nem minden istent neveznek istennek) és az a legszentebb káromkodás ha a saját lelked istenét tudod káromolni. 4. Im, még egy csokor verset küldök nektek szép verseket szép mértékben, rímben, klasszikus verseket, klasszikus álmokat. Ti mögöttem, nektek tetszeni fog, mert későbben jártok, mint én járok mert én már messze járok tul minden mértéken, mértéktelen. 1911 eleje 
babits;Egyfajta kultúra; A fáradt, modern fajhoz tartozol és már nem is tudsz a dolgokra gondolni. Szók zsonganak, a dolgokat eltakarják. Szók delíriuma nyügöző, nyüzsögő. Játszanak, összefogóznak benned, cikáznak, tünnek, bukfenceznek, s olykor megállnak fejen s már mind megforgatod önkénytelen: Kultúra! A rút luk! Micsoda szimbolum! Bum! Bum! * A dolgokra gondolni: érdemes? A dolgok mennek... mennek... maguktól. Ahogy mégy, mégy te is az utcán, hadverte, céltalan flangérozó, rokkant zsebbel, és aggyal, melyben a szók forognak, s amit látsz, csupa szó. Nyakkendőkirály! Hogy kiabál! Lángbetűkkel! De nyomban aztán már másik kiabál: Pénztár. s Rátz nép lesz, amint fejtetőre áll. * Pénztár és rátz nép: van értelem ebben? Semmi. De mindig lehet beletenni költő módján, ki rímet összefűz. -- Hisz minden összefügg, manap kivált, mikor Belgrádot és Indiát egyetlen vasháló kötözi s benne téged is: mit tehetsz ellene? -- két véletlen szó nem ostobább mint e világ vasakkal-fűzött s gyilkos véletlene. * Hát csak flangérozz, te világ-szegénye, csörgetve vígan üres zsebeid helyett zsúfolt agyadban a szavak aprópénzét! Új szavak, avult szavakat! s bolond szavakat, fületlengomb! Egyik annyit ér, mint a másik. Egyik odavisz, mint a másik. Játék. Két áj! Áj, áj! Óh Szó! jajgass, abajgass, kiabálj!   
babits;Egyházpolitika; Becsűlök én minden hitet, De legjobban találna Szívemhez mégis, úgy hiszem, Saját vallásom álma. Ott küldi a szelíd Atya Fiát a földre, hol dús Gazemberek közt szenved Ő, A Tiszta, mint egy koldús. Ott Krisztus áldón tárja ki A bűnösökre karját, Habár a fárizéusok Kitiltani akarják. Ott Mária, az égi nő Érettünk könyörögve, Ott a szeretetünkön áll Lelkünknek égi üdve. De meg nem bírok szokni én Még eddig ott két dolgot: A pápát a fejem fölött, S lábam alatt a poklot. - 1903. jan. - márc. 
babits;Egynapos hó; A keserü városokat a hó cukorral szórta be, s fehér gallért vetett a sok tehertől szennyes vállak fölibe, oly makulátlan, tiszta gallért, hogy most a szegény, megpökött csavargót szűzebb hermelin takarja mint a boldog püspököt az évi nagy processzión, mikor reáadják a szent köpenyt, mely körül enyhe naftalinszag és ezer molypille leng... Óh pillék, himbáló kavargás! Pillék, hópillék, egynapos pillék! Egynapra minden ujra szűz lett, prémes, cukros, ájtatos 1932. jan.-febr. 
babits;Éhszomj; Mint anyja emlejétől elvált gyermek az ős tej drága kincsét, szomjazom én, világtól elzárt, az eleven világot ismét. Mert szép a világ, úgy találom s a rút csupán a szépnek árnya mert szép a világ, mint egy álom, mint egy istennek hajnalálma. Mint a lázárok szeme lakzin ha zúg az élet körülöttem, tágul a szemem héja kapzsin s érzem, hogy nem régen születtem. Csontom ős csont, de vérem új nedv, az tanít sírni és nevetni, s kedv támad bennem, érzem, új kedv verseket írni, lányt szeretni. Betelni mindenféle borral, letépni minden szép virágot és szájjal, szemmel, füllel, orral fölfalni az egész világot. 
babits;Éji dal; A téjszín léget elkeverte fekete borával az éj: lelkem ma, vágyak büszke lelke, megúnt szavakkal ne beszélj, húnyd be az ajkad, nyisd ki szárnyad, szabad szemeddel szerte nézz: ma messze szállnod nem nehéz. Mámorosan az éj borától szárnycsattogás legyen dalod: ki éjt iszik, a kéjre bátor, tenéked ez volt italod. Sokáig ittad, részegülhetsz, azért vagy mostan oly szabad: repülhetsz magad. 
babits;Éji út; Nincs lámpa a kocsinkban. Robogó, robogó, világtalan éjjel. Az a prémes úr, Vajtán aki fölszállt, jól fésült uri szakállal, egész úti gyertyakészletet vett elő, tartóval, kis tállal, lassan bontotta újságlapját széllyel annexiós kéjjel -- uszító lap volt, háborús vezércikk, szinte láttam kezéről csöpögni a vért -- oly büszkén élvezte gyertyás fölényét, hogy az ember félt maga bölcsét olvasni az ő fényénél -- inkább az utolsó élcig tűrte hallani minden szavát az utasoknak, üzletről, háborúról, tűrte rabon a lélek: mert nem volt menekvés -- a gyertyavilág csak megszűkítette a mindenséget -- a puszta fák kívül rekedtek -- hallottuk, hogy csikorogva surol a kocsik kereke -- de ezenkívül semmise hatolt ide kívülről -- csupán a kerék, a kerék zakatolt: és néha, ha megsimítottam kesztyűmmel az ablak sárga ködét, láttam derengeni hóban a messze sötét téli mezőket -- míg egyszerre egy szemben robogó vonat elcsap minden kilátást -- zökken -- megáll... mi is zökkenünk -- megállunk mi is. A prémes úr hirtelen elfújja pislogó gyertyáját (kiszáll) -- és mi váratlan sötétbe hökkenünk. Most jobban érezni a hideget. A kocsi nincs fűtve. Fázik a láb. A szemközti vonatban katonák dalolnak. Ökörbőgés messze. Nagy csuklyás alakok a kerekeket kalapácsokkal kongatják alább, s kis ijedt gondolatok surrannak szanaszét a baljósló neszre, gondolatok, hogy mik is vagyunk és hova is megyünk és mi vár reánk, mi vár reánk otthon -- ó milyen furcsa is, hogy itt vagyunk, távol! idegenek közt! -- és kedveseinket Isten tudja már, hol, hol viszi és hova viszi a vonat, mely lökdösődve ráng a téli mezőkön -- mily fagyos mezőkre rángatja és milyen célok szerint -- kinek a céljai szerint -- mert rabok vagyunk valamennyien -- ó, Istenem, ha valamennyien együvé ülhetnénk még egyszer akik szeretjük egymást, szegény de nyugodt házakba, kiki maga szeretteivel együvé ülhetne élni nyugodt halálig mint jámbor állatok -- de ez nem volna talán fontos az ily jól fésült szakállú uraknak akik gyertyájuk szokott fényével szűkítik maguknak a világot, hogy semmi talány, semmi sötétség ne maradjon, hogy ne lássák a téli mezőket és ne gondoljanak arra, hogy mi van ott -- mi van messze a téli mezőkön -- ó Istenem, ha még egyszer együvé ülhetnénk élni kiki azokkal, akiket szeret s nem hagynók el soha őket! 
babits;Ekloga; Titiruszom, ki heversz terebélyes bikkfa alatt, nádsípodból eresztve szeszélyes vers-fonalat kötni, ezerszinü pántlika-módra, vagy a futár szél sarkára, vagy égi pilóta gépe után hogy maradozva röpüljön a géppel messzi gigász város iránt, lobogó díszként, mely visszacikáz, mint utasok bús vágya honukbeli dombok drága keble felé, ha röpülnek a bábeli kőskatulyákba kényszer-hajtva de lelkük szépen visszasuhan ellenmondó röpte szelében: -- én okosan lelkem küldöm el inkább és magam itt maradok: lelkem a messzi kövek vadonán vadan elcsavarog, táncol a táncokkal, lesi kártya sors-ütemét, naptalan utca redőibe mártja macska-szemét, -- míg magam elnyujtózva nyugodtan itt heverek homlokom árnyalják látatlan bikk-levelek s hó-szín nyájra vigyázva sugáros napban uszom, úgy dalolok fura dalt furulyádhoz, Titiruszom! 
babits;Ékszerláda; Lelkemnek kincsei, szegény szomorú kincsek alusznak naptalan, sötét ládába rejtve. Néha előveszem, mint ékszerét a vénlány s játszom velük magam, mindenkit elfelejtve. És ékesítgetem magamat gondolatban: ez itt egy diadém: egy régi szerelem: ha föltenném megint lelkemnek homlokára! ez itt egy bús gyürű, egy bús gyürű az ujjra, pecsétes bús gyürű - óh mennyi ékszerem! - óh szomorú pecsét! - mennyi könny volt az ára! - Ez itt egy karperec elnézem mint a fösvény: kigyós kösöntyü volt, Tantalus-álmomé, mely vétkes kört csinált, mint labirintus-ösvény. Ez itt egy régi lánc, a zsarnok vágyak lánca: mily súlyos és arany, s karika karikára ütődve még, ha nyulsz hozzá, jajdulva csörren. Ni itt egy régi bú, egy édes régi násfa, a viselés miatt kívül kissé levásva, köve baljós opál fájdalom-szülte gyöngyben. Fülönföggő emez, alakja csöpp harang és minden mozdulat megcsendítette halkan, mint távoli zenét, a csöpp ezüstharangot - Ah! ah! hunyd be szemed! hallod a régi hangot? a régi néma szót hallod-e zengeni? (Milyen gazdag vagyok, de csak úgy, mint tolvaj, ki rablott kincseit mutatni nem meri!) 1910 
babits;Elég a kóstoló;  Mi tüzel, hogy újra forrsz?  Kóstolót a duska sors mindenből adott, és jól tudod, ha tengereket adott volna, az sem lenne több, mint ez a kóstoló...  Kínnal-borral gazdag úr!  Végigjátszva minden húr. Hogyha mostan halnál, úgy omolnál zajjal, könnyel, mint egy büszke bércről zuhataggá leszakadt folyó.  Maga a Nap dobna rád  szivárványból koszorút. Nem hogy itten fuldokolj a sárban! Nem hogy estig bukdosódj a buckán, bús csavargó! egyre lefelé.  Minden folyót vár a Styx.  Óh, megoldó biztos X! De jaj neked, apadva s feledve, mint a pohár kiloccsantott alja, lenni a földé vagy Istené! 
babits;A harmadik emeleten; Óh micsoda reggel! Szemem semmit se lát a négyszögü ablak szürke tábláin át.  Ólomlemezekkel vannak beszögezve s azt hiszem, talán itt csak vidám kedélyed világa világít --  óh micsoda reggel! Jó így lakni, édes, magoson, magoson mikor ragyog a kék, tavaszon, tavaszon  s mint sziget az égben, horgonyzó léghajó szőnyeges lakásunk és kívülről csupán egy-egy fecskét látunk  suhanni a kékben. De még jobb, de még jobb -- mikor nincs más világ, csupán az emberé, s szemünk fecskét se lát --  ilyen szürke télen, mikor nincs más világ, csupán az emberé, akkor még jobb, édes, ki se látni belé  s lenn tudni azt mélyen. Ez a mi nagy próbánk: kínjait érezni s köztük ős, szent, vidám magvakat őrizni  -- simítsd hozzám orcád! -- Látod, hősen, tisztán, s boldogan maradtunk, előttünk köd, mögöttünk köd, és alattunk  egy elsüllyedt ország. 
babits;Elgurult napok; Napjaim mint az elgurult gyümölcsök botlanak, futnak, sárban hemperegnek, végre megállnak, éjjel, s vég időkig kicsi gödrökben poshadnak, felejtve. Ki szedi föl fa alól a gyümölcsöt? Kis gödrökből a poshadó gyümölcsöt? Sárból, szemétből a szennyes gyümölcsöt? Ki szedi föl fa alól a gyümölcsöt? Óh kedvesem, ne engedd így gurulni a lejtőn, fogd köténybe, fogd öledbe a bús hullókat, ízlelje meg ajkad perceim ízét, mely csak frissen édes! Jön a favágó már hallom a léptét ütemre s mint a gyilkos szívverése konokabb egyre -- mit tudom a hangról, messze-e még vagy mikor ér idáig? Másodpercenként lép egyet kegyetlen. És a táj dobban, mint az ágyuzott vár. A fiatal fák inganak, recsegnek S a vének lepke levelei fogynak. 
babits;Előszó; Egyszerü megint a versem -- de mi ez a fáradt egyszerüség? Nem fiatal madár szárnyverésének egyszerüsége, nem fiatal szív dobogásának egyszerüsége már -- hanem bágyadtan primitív mint öregek gyermekes mozdulata -- mert nincsen gyönyörüség számomra már, csak a kevésben -- mert elborított a Sok, rámszakadt hirtelen, mint elbűvölt várban titkos befolyás zápora százfelől -- s megbénított az idegen varázs hálója -- mert idegen nekem a gonosz városok levegője amelyben élek, és mint gonosz erdőben farkasok tünnek elém az arcok az utcán, és rémít az élet ezer zaja, mint egy betegség -- mert minden zaj tályog és csúf nyavalya a Csöndnek testén -- mind legalább, mely nemcsak egyforma mintát susog s zenél bele a Csönd szövetébe -- mind legalább, mely nem annyira egy a Csönddel, mint tücskök zaja őszi este -- mint záporok verése nyugodt és lágy földeken -- vagy a hab ha zajog tengerek messze síkjain -- szél ha zúg -- csillag ha megy titkos zenével az égi pályán -- ó, ha lankatag énekemet ilyen egyszerüségre hangolhatnám, hogy, ha egy drága barát meghallgatná egy este, nem tudná, szavakat hall-e, vagy a saját szívét dobogni, vagy a szférák zenéjét, vagy engemet. 
babits;Ember a mezőn; A mezőn egy ember hever és ez nem olyan víg mező amilyen azelőtt szokott lenni, és máshol, a mező: mert itt füstöt evett a fü úgyhogy a nyugvást kereső még kormosabb lesz tőle, bár ugyis ép elég kormos ő. A mezőn egy ember hever de ez nem olyan víg legény amilyet máskor visz vigabb mezőkre melegebb idény, mert ősz van és talán azért hagyta el a várost szegény hogy föllógassa élete rongyát az első fa göcsén. Ugy hever a sáros fü közt, kormos fü közt, hogy látni, már nem bánná, nőne rajta át a fü, és ő is lenne sár s gázolná a kormot bele minden láb ami arra jár: egy kissé több vagy kevesebb a szennyből, mindegy volna már! A mezőn egy ember hever... Testvér, milyen jó lenne ma melléd feküdni és veled sírni, hogy minden ily csunya! Óh bár fordulna ki a Föld, alólunk, s mint a rossz anya, lökne el, hogy vak életünk az üres égbe hullana! 1932. ősz 
